"date","close","volume","open","high","low"
"2012/09/13","80.5300","4660949.0000","78.9300","80.8900","78.7000"
"2012/09/12","78.8300","3452615.0000","78.8400","79.3700","78.5000"
"2012/09/11","78.7600","3279945.0000","78.6200","79.3700","78.5300"
"2012/09/10","78.6100","3817975.0000","79.2000","79.5900","78.6000"
"2012/09/07","79.4100","4623439.0000","80.1000","80.3400","79.0500"
"2012/09/06","79.4000","4576257.0000","78.7400","79.7100","78.6500"
"2012/09/05","78.0300","5563847.0000","78.3200","78.3200","77.4900"
"2012/09/04","78.3500","4728733.0000","79.7000","80.0700","77.9150"
"2012/08/31","79.8500","3216069.0000","79.7900","80.4800","79.1600"
"2012/08/30","79.0600","3705415.0000","79.5300","79.8800","78.3700"
"2012/08/29","80.1700","2458901.0000","80.7700","80.8599","80.0500"
"2012/08/28","80.6400","3781571.0000","80.3600","80.9400","79.9600"
"2012/08/27","80.5600","4735497.0000","80.3000","81.1100","79.8200"
"2012/08/24","80.0800","3303231.0000","79.0500","80.2000","79.0000"
"2012/08/23","79.2000","2493258.0000","79.4000","79.6000","78.7800"
"2012/08/22","79.6600","3645893.0000","79.0500","79.9500","79.0100"
"2012/08/21","79.2700","3725065.0000","80.1100","80.5400","79.2000"
"2012/08/20","80.0800","6136490.0000","80.2800","81.1900","79.7900"
"2012/08/17","80.3700","4875226.0000","79.4500","80.4000","79.0000"
"2012/08/16","78.7700","3660996.0000","77.4200","79.1100","77.4200"
"2012/08/15","77.9900","3241204.0000","77.2500","78.1700","77.0600"
"2012/08/14","77.7800","3080729.0000","77.6900","78.2600","77.4201"
"2012/08/13","77.4700","2220806.0000","77.7200","77.8800","76.8400"
"2012/08/10","77.8900","2734190.0000","76.7200","77.9200","76.4900"
"2012/08/09","77.0300","2519538.0000","77.4700","77.5300","76.3300"
"2012/08/08","77.4800","3204066.0000","78.0600","78.4550","77.2400"
"2012/08/07","78.1200","4896167.0000","77.2000","78.5100","77.1000"
"2012/08/06","76.6500","3358506.0000","77.2200","77.6799","76.6200"
"2012/08/03","76.8100","4170693.0000","74.9200","77.2479","74.9200"
"2012/08/02","74.4400","4493121.0000","74.2600","74.7900","73.1000"
"2012/08/01","74.7900","4138260.0000","74.9000","75.3700","74.4100"
"2012/07/31","74.4400","3506690.0000","74.6400","75.0800","74.2900"
"2012/07/30","74.9700","4437965.0000","74.2700","75.5803","74.2700"
"2012/07/27","74.2800","4973197.0000","73.4450","74.9800","72.6400"
"2012/07/26","72.9300","6466663.0000","72.9800","75.3100","72.3400"
"2012/07/25","72.6100","4082769.0000","72.4400","73.2400","71.9000"
"2012/07/24","71.9400","3680232.0000","73.1000","73.3300","71.4000"
"2012/07/23","73.2800","2867339.0000","73.7600","73.7600","72.0500"
"2012/07/20","74.2300","4502538.0000","75.3500","75.4600","74.1100"
"2012/07/19","75.8200","3589472.0000","74.9200","76.0000","74.5200"
"2012/07/18","74.8500","3134628.0000","73.6600","75.1800","73.1300"
"2012/07/17","73.6000","3077075.0000","73.5500","74.3000","72.3400"
"2012/07/16","73.2100","2594585.0000","73.4400","73.5700","72.3100"
"2012/07/13","73.5900","3089482.0000","71.9400","73.6600","71.9400"
"2012/07/12","71.8400","3767590.0000","71.6600","72.3900","70.9500"
"2012/07/11","72.5100","4992520.0000","74.0800","74.0800","72.2600"
"2012/07/10","74.1500","4187257.0000","75.7300","75.9700","73.6100"
"2012/07/09","74.3300","3223851.0000","74.0000","74.6100","73.7600"
"2012/07/06","74.0900","3620029.0000","74.7200","74.7800","73.3700"
"2012/07/05","75.3900","2323350.0000","75.5900","75.9200","75.1500"
"2012/07/03","75.7500","1527946.0000","74.8500","75.9500","74.7800"
"2012/07/02","75.0400","3517899.0000","75.4000","76.1300","74.5200"
"2012/06/29","75.5300","5113460.0000","73.9400","75.5700","73.9100"
"2012/06/28","72.6000","4821785.0000","73.4800","73.5900","71.8600"
"2012/06/27","74.1600","2699185.0000","73.9800","74.2800","73.7600"
"2012/06/26","73.6300","3457546.0000","73.8100","74.0000","72.8200"
"2012/06/25","73.7500","2792096.0000","74.7000","74.7000","73.5601"
"2012/06/22","75.2000","5024968.0000","75.1500","75.4800","74.8100"
"2012/06/21","74.8200","4143546.0000","76.5600","77.0500","74.7400"
"2012/06/20","75.9100","3438293.0000","76.3600","76.7198","75.4500"
"2012/06/19","76.4000","4259091.0000","75.5900","77.0000","75.5900"
"2012/06/18","75.0000","3211478.0000","74.3000","75.2500","74.0100"
"2012/06/15","74.4900","6684165.0000","74.2300","74.5000","73.6200"
"2012/06/14","74.1400","7831942.0000","73.5900","74.7300","73.5300"
"2012/06/13","73.5400","8202783.0000","74.3500","74.4500","72.9600"
"2012/06/12","74.3500","6598637.0000","73.6300","74.6000","73.6300"
"2012/06/11","74.6200","2377310.0000","76.1800","76.3800","74.5100"
"2012/06/08","75.5000","2959335.0000","75.1600","75.7400","74.9000"
"2012/06/07","75.4000","5744610.0000","74.9300","76.0900","74.6900"
"2012/06/06","73.6400","4198441.0000","71.5300","73.6600","71.4900"
"2012/06/05","70.8800","4439678.0000","70.9500","71.3700","70.7100"
"2012/06/04","71.4500","4188892.0000","71.9200","72.0700","70.8000"
"2012/06/01","72.0200","4862557.0000","72.7100","73.2800","71.7800"
"2012/05/31","74.1100","4015192.0000","74.2500","74.7700","73.7548"
"2012/05/30","73.7400","3538305.0000","74.3300","74.5600","73.6300"
"2012/05/29","75.0900","5761050.0000","73.7600","75.1300","73.4500"
"2012/05/25","73.0200","2528576.0000","73.2900","73.8400","72.7800"
"2012/05/24","73.5000","3436576.0000","74.1700","74.2100","72.6000"
"2012/05/23","74.0600","4226184.0000","73.3500","74.2400","72.4400"
"2012/05/22","73.9400","4969597.0000","74.1400","74.8000","73.5900"
"2012/05/21","73.7000","3913042.0000","72.5900","73.7500","72.3700"
"2012/05/18","72.3800","5762659.0000","73.5600","73.6000","72.1400"
"2012/05/17","73.3300","4219489.0000","74.6600","74.6800","73.2800"
"2012/05/16","74.7000","4408982.0000","76.1300","76.2200","74.6100"
"2012/05/15","76.1700","3978920.0000","75.8400","77.0500","75.6100"
"2012/05/14","75.9500","4389319.0000","76.3400","76.6000","75.6500"
"2012/05/11","77.1800","2362783.0000","76.8600","78.0200","76.7200"
"2012/05/10","77.2900","2856202.0000","77.4600","77.9200","77.0800"
"2012/05/09","77.0100","4998188.0000","77.5300","77.9100","76.7600"
"2012/05/08","78.8200","3029902.0000","78.5200","79.0000","77.6900"
"2012/05/07","78.9100","2824312.0000","78.8900","79.4200","78.8200"
"2012/05/04","79.4800","2524863.0000","80.6600","80.7200","79.2900"
"2012/05/03","80.9100","2298168.0000","81.4500","81.6600","80.5400"
"2012/05/02","81.5500","2222531.0000","81.1800","81.6700","80.8400"
"2012/05/01","81.4300","2424603.0000","81.5000","82.2400","80.6700"
"2012/04/30","81.6400","2480247.0000","81.9800","82.4600","81.3250"
"2012/04/27","82.0000","2510500.0000","81.6300","82.1000","81.4600"
"2012/04/26","81.2500","3088972.0000","79.8700","81.3600","79.5300"
"2012/04/25","79.8100","4127351.0000","80.6400","81.0800","79.3400"
"2012/04/24","79.8500","3732325.0000","80.2300","80.7500","79.2600"
"2012/04/23","79.7500","4871716.0000","80.1000","80.2500","79.3900"
"2012/04/20","81.0000","3620855.0000","80.6100","81.5400","80.6100"
"2012/04/19","80.4000","2660508.0000","81.0900","81.5800","80.0000"
"2012/04/18","81.2000","2604002.0000","80.9600","81.4500","80.8500"
"2012/04/17","81.2400","2991255.0000","80.3700","81.6000","80.1100"
"2012/04/16","79.8800","3183234.0000","80.1300","80.9600","79.6100"
"2012/04/13","79.8000","3252141.0000","80.5600","80.9300","79.7400"
"2012/04/12","81.1700","2742808.0000","79.6000","81.4600","79.5900"
"2012/04/11","79.6300","3710328.0000","79.4400","80.0300","79.1300"
"2012/04/10","78.4800","5025087.0000","79.8100","80.0700","78.3500"
"2012/04/09","80.2300","3201475.0000","80.8200","80.8200","79.9600"
"2012/04/05","81.6000","2483011.0000","81.5500","82.1600","81.3825"
"2012/04/04","81.9200","2970392.0000","81.7400","82.0900","81.4100"
"2012/04/03","82.2000","3265021.0000","82.6300","83.1100","81.7700"
"2012/04/02","82.7300","3336641.0000","82.5000","83.5700","81.9100"
"2012/03/30","82.9400","3497379.0000","82.9600","83.2700","82.2800"
"2012/03/29","82.3200","3752898.0000","81.1300","82.3800","81.0000"
"2012/03/28","81.5200","4873046.0000","83.2600","83.2600","81.1200"
"2012/03/27","83.1100","3632752.0000","83.4300","83.5000","82.8500"
"2012/03/26","83.5000","3560504.0000","82.5600","83.5200","82.5100"
"2012/03/23","81.8000","3819406.0000","82.0400","82.2900","81.5200"
"2012/03/22","82.0700","5156710.0000","82.2000","82.4100","81.5400"
"2012/03/21","82.7200","3380371.0000","83.5000","83.5200","82.4100"
"2012/03/20","83.2600","4558045.0000","83.8700","84.0900","83.0750"
"2012/03/19","84.6200","4611190.0000","85.7200","85.7200","84.5600"
"2012/03/16","85.4800","8007934.0000","87.0000","87.3580","85.2300"
"2012/03/15","86.8900","7203170.0000","86.8900","87.5000","85.9000"
"2012/03/14","86.8100","6995899.0000","86.3500","86.9000","85.8500"
"2012/03/13","86.5700","7589607.0000","84.5100","86.7300","84.0550"
"2012/03/12","83.9900","3592261.0000","83.8400","84.2300","83.6900"
"2012/03/09","83.5500","2511076.0000","83.4900","83.9150","83.2300"
"2012/03/08","83.5300","2739598.0000","83.5200","83.9900","83.0100"
"2012/03/07","82.5700","4266004.0000","81.9000","82.8700","81.7100"
"2012/03/06","81.3900","4839237.0000","82.6100","82.6800","81.0100"
"2012/03/05","83.2900","3156529.0000","84.1200","84.1950","82.8600"
"2012/03/02","84.5400","3601198.0000","83.9200","84.6450","83.9000"
"2012/03/01","84.1600","4036230.0000","83.8600","84.4400","83.6700"
"2012/02/29","83.8700","4177336.0000","83.8000","84.3200","83.5300"
"2012/02/28","83.4700","2573448.0000","83.7200","83.7900","83.1100"
"2012/02/27","83.6300","3043026.0000","83.3200","84.1200","82.8300"
"2012/02/24","83.9700","3288948.0000","83.7100","84.5400","83.5700"
"2012/02/23","83.4900","4702566.0000","84.2000","84.6400","83.0100"
"2012/02/22","83.9500","3175484.0000","83.9000","84.3000","83.4400"
"2012/02/21","83.9600","3600603.0000","84.3000","84.6350","83.2600"
"2012/02/17","83.7800","3817397.0000","83.8300","84.1900","83.4706"
"2012/02/16","83.2200","4170681.0000","82.5500","83.3300","82.4800"
"2012/02/15","82.6000","6470996.0000","84.6400","84.6800","82.4800"
"2012/02/14","84.6400","3555126.0000","84.4600","84.6500","83.9700"
"2012/02/13","84.8800","5564606.0000","84.2000","85.2000","84.0800"
"2012/02/10","83.5000","4509262.0000","82.9200","83.5000","82.6500"
"2012/02/09","83.7800","8907488.0000","82.7400","84.3100","82.5000"
"2012/02/08","81.7400","6913684.0000","80.5300","81.8600","79.7700"
"2012/02/07","80.2800","2799684.0000","80.3400","80.4900","79.6700"
"2012/02/06","80.5700","3852376.0000","80.5000","80.8100","80.1200"
"2012/02/03","81.0500","5385071.0000","80.9600","81.5000","80.8000"
"2012/02/02","80.0200","5028868.0000","80.4800","80.6300","79.8025"
"2012/02/01","80.2200","6779756.0000","78.9700","80.3800","78.9700"
"2012/01/31","78.3500","6005527.0000","77.6400","78.7500","77.6400"
"2012/01/30","77.6100","4772885.0000","76.9600","77.6300","76.4200"
"2012/01/27","77.6200","4073520.0000","77.1600","77.8700","76.9100"
"2012/01/26","77.4100","4923423.0000","78.8600","78.8600","77.0200"
"2012/01/25","77.6500","7294526.0000","76.9500","78.6600","75.6300"
"2012/01/24","77.7800","5603914.0000","76.6300","77.8000","76.5005"
"2012/01/23","76.8600","4325705.0000","76.4700","77.5400","76.4700"
"2012/01/20","76.6900","6515872.0000","76.7300","77.7700","75.6944"
"2012/01/19","77.1900","4494740.0000","77.6500","77.8500","77.0650"
"2012/01/18","77.6000","3762866.0000","76.8000","77.8600","76.5700"
"2012/01/17","77.0400","5143199.0000","77.2100","78.2200","76.9900"
"2012/01/13","76.0800","3472344.0000","76.5600","76.7400","75.8100"
"2012/01/12","77.2400","3713289.0000","77.1600","77.5100","76.5100"
"2012/01/11","76.7000","4596809.0000","75.5800","76.9700","75.5000"
"2012/01/10","76.0300","4719655.0000","75.2400","76.3500","74.8400"
"2012/01/09","74.1000","4325758.0000","74.5000","74.5000","73.7600"
"2012/01/06","73.9000","3488656.0000","74.2200","74.5190","73.6200"
"2012/01/05","74.3300","4595980.0000","74.4600","74.7200","73.6650"
"2012/01/04","75.0500","6170238.0000","74.2800","75.2495","74.0900"
"2012/01/03","74.6600","4873137.0000","74.9100","75.6400","74.4300"
"2011/12/30","73.0900","2427201.0000","73.8600","73.9700","73.0800"
"2011/12/29","73.8200","2498973.0000","72.3700","73.8700","72.2800"
"2011/12/28","73.1300","2545635.0000","73.9800","74.0700","72.9500"
"2011/12/27","74.0300","2536325.0000","73.9700","74.5900","73.7800"
"2011/12/23","74.1800","2274309.0000","73.7400","74.2400","73.2500"
"2011/12/22","73.5100","5789150.0000","73.7200","73.8387","72.9400"
"2011/12/21","73.6200","6170231.0000","74.6700","74.9100","72.8600"
"2011/12/20","74.4000","4774979.0000","73.2200","74.6600","72.8800"
"2011/12/19","71.7500","4295359.0000","72.6100","73.2800","71.6000"
"2011/12/16","72.3900","11672640.0000","73.6700","74.3100","71.8600"
"2011/12/15","73.5300","3803415.0000","73.6000","74.0300","72.9150"
"2011/12/14","73.1700","5173615.0000","73.7600","74.2000","72.7500"
"2011/12/13","74.2000","5394120.0000","75.0100","75.9600","73.7500"
"2011/12/12","74.4800","4838062.0000","75.6300","75.7600","74.1500"
"2011/12/09","76.3100","3946787.0000","74.6900","76.5800","74.5900"
"2011/12/08","74.3700","4292175.0000","75.6700","76.1290","74.0900"
"2011/12/07","76.2500","5181525.0000","75.9000","76.6301","74.6900"
"2011/12/06","76.3100","3549707.0000","76.9700","77.0000","76.1300"
"2011/12/05","76.6400","4515569.0000","77.8400","78.1100","76.0400"
"2011/12/02","76.5400","4727472.0000","77.6100","78.3200","76.4500"
"2011/12/01","76.5800","2735805.0000","76.2000","77.1500","76.2000"
"2011/11/30","76.6000","5317396.0000","75.3500","76.9300","75.3400"
"2011/11/29","72.9800","3739689.0000","73.7200","73.8900","72.9500"
"2011/11/28","73.1400","4023961.0000","72.6100","73.5800","72.4900"
"2011/11/25","71.0400","1892548.0000","70.4100","72.0100","70.4100"
"2011/11/23","70.9700","4711468.0000","71.7700","72.4300","70.9700"
"2011/11/22","73.0500","3817649.0000","73.8400","73.9500","72.5300"
"2011/11/21","74.0700","4690533.0000","74.6400","74.8400","72.8400"
"2011/11/18","76.1100","3440511.0000","76.2500","76.4200","75.2700"
"2011/11/17","75.6900","4913101.0000","77.2600","77.4200","74.9300"
"2011/11/16","77.4500","5744364.0000","77.9100","78.9000","77.3400"
"2011/11/15","79.3300","3773553.0000","78.8100","79.8000","78.1400"
"2011/11/14","79.0500","3149142.0000","79.1800","79.7300","78.6800"
"2011/11/11","79.8300","4568388.0000","78.6600","80.3600","78.6600"
"2011/11/10","77.4700","3664226.0000","77.2900","78.1200","76.8600"
"2011/11/09","76.4400","4676746.0000","77.4300","77.6500","75.9600"
"2011/11/08","78.8700","3754613.0000","78.6300","79.0000","77.9100"
"2011/11/07","78.3400","3445435.0000","78.0800","78.3490","76.8700"
"2011/11/04","77.8000","4130956.0000","78.1600","78.1600","76.5244"
"2011/11/03","78.4400","4405504.0000","77.8100","78.6500","77.1500"
"2011/11/02","76.9100","4735316.0000","76.5400","77.3900","76.1650"
"2011/11/01","75.1900","5852452.0000","76.1300","76.2600","74.3626"
"2011/10/31","77.9800","3710199.0000","79.1600","79.1700","77.9400"
"2011/10/28","79.5100","4123101.0000","79.0100","79.9200","78.9600"
"2011/10/27","79.3000","6128206.0000","77.8700","79.9700","77.8100"
"2011/10/26","76.0600","4965022.0000","76.3900","76.8500","75.0300"
"2011/10/25","75.2800","4187122.0000","75.1600","76.3500","74.9600"
"2011/10/24","76.6500","4195899.0000","76.0500","76.9100","75.7900"
"2011/10/21","75.5600","6048294.0000","75.0000","75.8400","74.5300"
"2011/10/20","74.2500","5021103.0000","73.5800","74.6500","72.5700"
"2011/10/19","73.2600","6425535.0000","73.5000","74.7800","72.5000"
"2011/10/18","74.1200","5004584.0000","72.4600","74.9200","71.7000"
"2011/10/17","72.1200","4009537.0000","74.4800","74.5700","71.9500"
"2011/10/14","74.6400","3159010.0000","74.4500","74.8500","73.9900"
"2011/10/13","73.5400","4753821.0000","74.8300","74.9200","72.3900"
"2011/10/12","74.2400","5094142.0000","74.2900","75.0000","73.8300"
"2011/10/11","73.7400","3632885.0000","73.6200","74.0100","72.9500"
"2011/10/10","73.7500","3411876.0000","72.7000","73.7500","72.4500"
"2011/10/07","71.4600","5208501.0000","71.5900","72.3800","70.8900"
"2011/10/06","70.9800","5790768.0000","69.7600","71.0300","69.1700"
"2011/10/05","69.6100","9772028.0000","69.5500","69.9400","68.8000"
"2011/10/04","69.5400","8642407.0000","68.4300","69.6800","66.8700"
"2011/10/03","69.3600","6068270.0000","69.8800","70.9200","69.0580"
"2011/09/30","70.3600","6898290.0000","70.7100","71.9900","70.0400"
"2011/09/29","72.4200","4717509.0000","73.1100","73.3000","70.9200"
"2011/09/28","71.8500","6373779.0000","73.3800","74.2700","71.6500"
"2011/09/27","73.1500","6837069.0000","73.4900","74.8600","72.3600"
"2011/09/26","71.5500","7961955.0000","69.8700","71.7100","69.1300"
"2011/09/23","68.9200","8758671.0000","69.0000","69.7400","68.3450"
"2011/09/22","68.3100","13102310.0000","70.0500","70.4900","67.3200"
"2011/09/21","74.8700","6966279.0000","75.9500","77.5800","74.8100"
"2011/09/20","76.0100","5780501.0000","76.2100","76.9500","74.9600"
"2011/09/19","75.5500","5314602.0000","74.2200","75.8800","73.8600"
"2011/09/16","75.5000","8954764.0000","76.1400","76.2400","74.7160"
"2011/09/15","75.6100","5389475.0000","74.4400","75.7100","74.3100"
"2011/09/14","73.6800","4890262.0000","72.8100","74.7500","71.2900"
"2011/09/13","72.4500","4229149.0000","71.5900","72.7300","70.6900"
"2011/09/12","71.1300","5015126.0000","69.7400","71.2200","69.2400"
"2011/09/09","70.5300","5292795.0000","71.5800","71.9300","70.1200"
"2011/09/08","72.6300","5346303.0000","72.4300","73.4400","72.2900"
"2011/09/07","72.9600","4613949.0000","72.0800","72.9700","71.4800"
"2011/09/06","70.5000","4740143.0000","68.5700","70.6600","68.4900"
"2011/09/02","71.0400","4834430.0000","71.6400","71.8800","70.6600"
"2011/09/01","73.0500","5043669.0000","74.3200","75.2800","72.9700"
"2011/08/31","74.2500","5093129.0000","74.4900","75.3700","73.8100"
"2011/08/30","73.7600","5516470.0000","73.7900","74.3300","73.3200"
"2011/08/29","73.8700","4058764.0000","72.6800","74.0200","72.6400"
"2011/08/26","71.5600","5283501.0000","70.2600","72.0400","68.8700"
"2011/08/25","70.7500","7483864.0000","71.5400","72.6300","70.4100"
"2011/08/24","71.4100","5110977.0000","69.6800","71.5900","69.5000"
"2011/08/23","69.9300","6585231.0000","68.2200","69.9300","67.8200"
"2011/08/22","67.6800","5951181.0000","69.0200","69.1600","67.1700"
"2011/08/19","67.4500","8685825.0000","67.1700","69.0500","67.1600"
"2011/08/18","68.1200","9592800.0000","69.8600","70.0200","67.4400"
"2011/08/17","72.0500","4724495.0000","72.7500","72.9400","71.4900"
"2011/08/16","72.5500","5990507.0000","72.6700","73.8800","71.9900"
"2011/08/15","73.5400","7166574.0000","73.2100","73.7000","72.2000"
"2011/08/12","72.4500","9431502.0000","69.8900","72.5600","69.8200"
"2011/08/11","69.7400","8826108.0000","67.5500","70.6500","67.2100"
"2011/08/10","67.4400","10378850.0000","69.8100","70.2200","67.2100"
"2011/08/09","71.5700","11730080.0000","67.9600","71.6700","67.1200"
"2011/08/08","69.7400","12102440.0000","71.9300","73.3400","69.7100"
"2011/08/05","74.1400","10403850.0000","75.2900","76.0500","72.6600"
"2011/08/04","74.3700","9769909.0000","78.1200","78.4300","74.2300"
"2011/08/03","79.3100","7416967.0000","78.9400","79.5000","77.6500"
"2011/08/02","78.9300","6676818.0000","81.6700","82.1440","78.9300"
"2011/08/01","82.3400","4435717.0000","83.3100","83.8200","81.2400"
"2011/07/29","82.8400","4869095.0000","82.1900","83.7300","81.5000"
"2011/07/28","82.9200","4649015.0000","84.1000","84.3700","82.8200"
"2011/07/27","83.7400","6055026.0000","85.5100","85.6000","83.5100"
"2011/07/26","86.1800","4585771.0000","87.0300","87.2400","85.6000"
"2011/07/25","87.3200","3309658.0000","86.6500","87.8700","86.3000"
"2011/07/22","87.7000","3624527.0000","88.8100","88.9100","87.6700"
"2011/07/21","88.2100","4928066.0000","88.4800","89.0000","87.8100"
"2011/07/20","87.2200","6191955.0000","87.6500","87.6500","85.6700"
"2011/07/19","88.8200","4921559.0000","87.9800","89.5600","87.9400"
"2011/07/18","87.6200","3514847.0000","88.0100","88.1300","86.8100"
"2011/07/15","88.3200","4130670.0000","88.1200","88.6000","87.6200"
"2011/07/14","87.8200","3141493.0000","87.9100","89.1599","87.6100"
"2011/07/13","88.1700","3730804.0000","88.7000","89.3400","87.9900"
"2011/07/12","88.4600","5010328.0000","89.4400","89.4600","88.3300"
"2011/07/11","89.1300","4880659.0000","89.3500","89.9200","88.8200"
"2011/07/08","90.3500","4500354.0000","90.5000","90.9700","89.9500"
"2011/07/07","91.3900","6290454.0000","91.0100","91.8300","90.7600"
"2011/07/06","90.4200","4308507.0000","89.6300","90.6100","89.3500"
"2011/07/05","89.5100","4031395.0000","89.8600","90.5700","89.2200"
"2011/07/01","90.1300","4472546.0000","88.7200","90.5300","88.3600"
"2011/06/30","88.5100","4587833.0000","86.7100","89.6500","86.6300"
"2011/06/29","86.4700","4215833.0000","87.2500","87.2500","85.9900"
"2011/06/28","86.5500","4246831.0000","85.8700","86.5900","85.4700"
"2011/06/27","85.3300","3087395.0000","84.0100","85.7800","83.7400"
"2011/06/24","84.3300","4331095.0000","85.1000","85.2700","83.8350"
"2011/06/23","85.1200","4965171.0000","84.3200","85.1900","83.6900"
"2011/06/22","85.4400","3375329.0000","85.2700","86.2100","85.1700"
"2011/06/21","85.5600","4364534.0000","85.7900","86.1000","85.1400"
"2011/06/20","85.5400","3464732.0000","84.3600","85.8800","84.1900"
"2011/06/17","84.5700","6200305.0000","84.9900","85.2600","84.4900"
"2011/06/16","84.3500","4752243.0000","83.3400","84.6450","83.0900"
"2011/06/15","83.2700","3484685.0000","83.2000","83.9500","82.8300"
"2011/06/14","84.0200","3901062.0000","83.3600","84.4200","83.3400"
"2011/06/13","82.7700","3385350.0000","82.9200","83.2300","82.5200"
"2011/06/10","82.7000","4274479.0000","83.6100","83.8599","82.6000"
"2011/06/09","84.0900","3880092.0000","83.3300","84.5200","82.9700"
"2011/06/08","83.0400","3130048.0000","83.6300","83.6300","82.6900"
"2011/06/07","83.2500","3334437.0000","83.9500","84.1500","83.2400"
"2011/06/06","83.7100","5464688.0000","82.9300","84.0500","82.7600"
"2011/06/03","83.2400","4969017.0000","83.1100","83.6200","82.4300"
"2011/06/02","84.2900","4384669.0000","84.3200","84.5500","83.7000"
"2011/06/01","84.3000","6744248.0000","87.2700","87.5300","84.2500"
"2011/05/31","87.7700","4745343.0000","87.0000","87.7900","86.5800"
"2011/05/27","86.3300","2895010.0000","86.5700","86.7500","86.0700"
"2011/05/26","86.3900","3519426.0000","86.0600","86.5900","85.4200"
"2011/05/25","86.2600","3997773.0000","85.3700","86.7200","85.2100"
"2011/05/24","85.6200","3379356.0000","86.1000","86.3100","85.5500"
"2011/05/23","86.0900","3948579.0000","86.4100","86.5200","85.7800"
"2011/05/20","87.5000","3933406.0000","88.1000","88.1200","87.0000"
"2011/05/19","88.1000","3704201.0000","87.6400","88.6600","87.5600"
"2011/05/18","87.1500","5713161.0000","87.0500","87.4700","86.6500"
"2011/05/17","87.8200","5117320.0000","88.6100","88.9000","87.1000"
"2011/05/16","88.8800","3350114.0000","88.4600","89.2500","88.0900"
"2011/05/13","88.9800","3354174.0000","89.9100","90.0200","88.3500"
"2011/05/12","89.5700","3803023.0000","89.1400","89.7000","88.7500"
"2011/05/11","89.5200","4149128.0000","89.8900","90.1800","89.3100"
"2011/05/10","89.8100","3412503.0000","89.8100","90.1200","89.6800"
"2011/05/09","89.5200","2563735.0000","88.8800","90.1800","88.8800"
"2011/05/06","89.2100","4967339.0000","89.6400","90.5600","88.9500"
"2011/05/05","88.5300","4699235.0000","89.0900","89.5400","87.9000"
"2011/05/04","89.3800","4432319.0000","89.9500","90.3400","88.6920"
"2011/05/03","89.8500","3578921.0000","89.7100","90.4800","89.4800"
"2011/05/02","90.0000","3736351.0000","90.0300","90.6700","89.4900"
"2011/04/29","89.5800","3579303.0000","89.1600","89.8000","88.9900"
"2011/04/28","89.0100","4006499.0000","87.9100","89.4400","87.6500"
"2011/04/27","87.8600","3472353.0000","87.9700","88.1200","87.3400"
"2011/04/26","87.8600","5611109.0000","86.7800","88.4550","86.6300"
"2011/04/25","86.5400","3446933.0000","87.0000","87.0900","86.2900"
"2011/04/21","87.1000","5750826.0000","86.1400","87.2700","85.6600"
"2011/04/20","85.9000","7701821.0000","84.8200","86.8500","84.0000"
"2011/04/19","82.3600","3410862.0000","81.7200","82.4700","81.7200"
"2011/04/18","81.7000","5336452.0000","82.6200","82.6300","81.1900"
"2011/04/15","83.4500","4452551.0000","84.0800","84.2000","83.1600"
"2011/04/14","83.9800","3028209.0000","83.7300","84.0200","82.7000"
"2011/04/13","84.2100","3738084.0000","84.4800","84.7700","83.3500"
"2011/04/12","83.9800","3254121.0000","84.5100","84.7700","83.5000"
"2011/04/11","84.9800","2405174.0000","85.0000","85.5600","84.7900"
"2011/04/08","84.8100","2549523.0000","85.6300","85.9700","84.1800"
"2011/04/07","85.3600","2570357.0000","85.4500","86.0000","84.6600"
"2011/04/06","85.6600","1991334.0000","85.8100","85.9900","85.1900"
"2011/04/05","85.4000","2412642.0000","85.0000","85.6000","84.5800"
"2011/04/04","85.2300","2076273.0000","85.6700","85.7100","84.9200"
"2011/04/01","85.3200","3201781.0000","85.0900","85.9500","84.9000"
"2011/03/31","84.6500","3573623.0000","83.9800","85.1100","83.9600"
"2011/03/30","84.2300","2434503.0000","84.4200","84.5700","83.9699"
"2011/03/29","84.1200","3353369.0000","83.5700","84.2500","83.2600"
"2011/03/28","83.4700","3556336.0000","83.7500","84.1001","83.3500"
"2011/03/25","83.5200","4018540.0000","83.0100","83.5900","82.7900"
"2011/03/24","82.7600","3210422.0000","81.9900","82.9000","81.7700"
"2011/03/23","81.8600","3875464.0000","80.8600","82.2575","80.8100"
"2011/03/22","80.8800","4515673.0000","81.5200","81.5300","80.5700"
"2011/03/21","81.4600","3190382.0000","81.3000","82.0200","80.9200"
"2011/03/18","80.1600","6059201.0000","80.5000","80.9100","79.8200"
"2011/03/17","79.4900","4507689.0000","79.3800","79.9000","79.0000"
"2011/03/16","78.3300","6120436.0000","79.3200","79.6000","78.1900"
"2011/03/15","79.5100","5663700.0000","78.4800","80.0100","77.0500"
"2011/03/14","80.7400","3699427.0000","80.7400","81.2300","80.3100"
"2011/03/11","81.2800","4175361.0000","80.6400","81.6200","80.2600"
"2011/03/10","80.9200","6601107.0000","82.1700","82.2600","80.5700"
"2011/03/09","82.8900","3794251.0000","83.1300","83.2000","82.0300"
"2011/03/08","83.2600","3383908.0000","82.5800","84.0500","82.1500"
"2011/03/07","82.2800","3818833.0000","83.0300","83.7100","81.9000"
"2011/03/04","82.8600","3926590.0000","83.6800","83.8100","82.2000"
"2011/03/03","83.8500","3983724.0000","82.4400","84.2494","82.3500"
